79, 64224
68, 46128
37, 46137
67, 54919
38, 55343
28, 49409
84, 59198
77, 75552
66, 45312
68, 46905
74, 47195
30, 46725
01, 46994
14, 53766
89, 56823
08, 60704
54, 58836
90, 58354
10, 69229
56, 55477
21, 58666
50, 54681
21, 55725
90, 65850
44, 57873
69, 59700
17, 58009
38, 55121
12, 59004
45, 57241
98, 56313
00, 64339
64, 56826
57, 55885
42, 58349
09, 57868
32, 67024
96, 56632
66, 61746
74, 61395
06, 52442
30, 57404
28, 60207
84, 61361
82, 59657
09, 58418
76, 61659
51, 61891
52, 58800
01, 46809
19, 65202
52, 46923
78, 58368
99, 56702
77, 43771
91, 56890
40, 53475
38, 52692
95, 47615
06, 57416
60, 67795
91, 48090
04, 54550
63, 46300
50, 49278
08, 49500
45, 55275
18, 72004
09, 48086
03, 67447
09, 56823
23, 72311
68, 58754
86, 55401
36, 68997
63, 53229
23, 46705
98, 71871
73, 74714
65, 61554
53, 64512
19, 63797
50, 68282
69, 70450
41, 67913
14, 71619
99, 63929
64, 66434
99, 66896
89, 66772
11, 66762
23, 60485
47, 59228
35, 57459
68, 56646
47, 49970
87, 55630
87, 62833
04, 65308
93, 57974
24, 49706
