4, 92505
4, 47125
7, 66512
1, 56214
8, 49155
4, 48358
7, 59495
5, 64105
4, 45780
6, 49170
1, 53154
5, 45814
3, 45770
4, 45859
5, 44941
7, 64072
9, 58145
2, 61402
4, 57559
8, 48916
8, 76943
9, 86807
6, 49838
8, 47278
4, 56016
2, 54572
3, 64437
6, 45375
4, 45212
5, 60539
4, 57580
4, 61194
1, 64870
3, 62730
3, 56518
5, 69645
0, 66517
4, 46586
6, 46511
0, 61500
8, 54233
0, 55966
8, 57485
9, 46492
8, 48227
0, 47976
7, 81919
7, 56982
0, 47423
6, 46865
4, 53525
2, 45733
6, 63718
1, 46005
4, 56716
8, 60151
2, 58272
2, 58377
3, 58084
6, 59597
9, 58624
8, 45682
5, 49463
7, 78844
9, 50977
3, 49515
0, 56381
0, 50860
3, 52902
5, 62519
6, 99254
9, 52080
9, 49057
6, 44314
5, 45563
8, 62962
1, 57606
3, 56062
6, 56868
4, 57987
8, 56708
0, 46563
7, 43715
9, 45012
5, 67974
2, 49782
1, 63072
3, 57296
5, 46934
7, 47742
6, 46533
8, 57511
5, 46761
8, 51729
6, 98053
7, 58560
4, 58274
8, 97767
3, 48640
6, 44396
6, 48840
