3150, 63928
0034, 70173
2445, 66746
5585, 66636
4174, 60376
4473, 62901
3496, 96055
9832, 121699
1603, 127069
6498, 51108
0334, 53103
3484, 54736
5917, 51801
3277, 69094
2050, 47112
3849, 53394
3994, 48650
4014, 45518
0466, 56499
2369, 46395
3491, 72317
5598, 62140
1125, 64879
3932, 76350
1490, 68966
7362, 54981
3803, 46405
3898, 61324
2512, 69920
1605, 49822
7250, 52403
2820, 46606
6205, 53554
8697, 48449
3872, 56053
4840, 55806
7059, 57329
9326, 54005
3945, 58195
0492, 59462
0705, 60405
9375, 57785
1977, 47669
2864, 58692
7628, 45816
6764, 44122
3697, 58785
6933, 58031
5547, 63962
1632, 45086
7453, 49074
5634, 72062
4516, 56678
7040, 56447
4366, 45341
4201, 56914
7636, 60508
0493, 62781
2283, 63159
0113, 74177
7476, 59211
4429, 58746
3986, 49532
0814, 51937
7623, 47724
2626, 62729
4272, 58187
3182, 65086
1188, 60550
6392, 64220
5156, 69759
8624, 69002
4653, 50413
1690, 61095
8127, 64728
1355, 70935
2931, 64081
8611, 47120
8199, 65840
3630, 63230
6643, 65637
0693, 67561
7832, 48452
1323, 59183
0218, 47263
3538, 48492
1650, 57973
0870, 53644
8136, 49275
7713, 49037
1144, 64076
8602, 75034
1388, 65367
1474, 66107
4054, 57470
1425, 63156
5762, 59602
3480, 58324
8800, 57135
9514, 45167
7760, 48487
