38281077996365000141838284935081, 64862
08018137883260982870796817626628, 69496
46222777471292383572655501119816, 47963
15743530626272198299060057245117, 57032
89157707977457679815268558468258, 51286
43331315237839421664942918001826, 69573
03817254406593174043204584959380, 51497
83093964485542996999363625615885, 61671
82385647655873194391041563473143, 74005
31788691011952233810663573180173, 67929
50963488120295851287188590041027, 52224
47542252001235008400774152825221, 63416
10344180161942385288333043315678, 60983
63026615500754716433577223476444, 49017
66980552321663451013270896178164, 45659
11732186829908287936843309875756, 63537
20900061145247252673836896626780, 73876
07305930188174228784920042732452, 69753
02211349085474645318397462971801, 65015
62764264345078273519801013605631, 82410
43219321060431403526971599760344, 46706
84024372705479497320535618747476, 58724
35885944521268640285493768601366, 57506
76938253724343090427310387488327, 47825
70650124001619031413926298424462, 54027
97240815540100193521679678056885, 60448
80514194814445871465817183270130, 63572
70563660403161757126223879636313, 69211
11580782120933570831510253638492, 73044
68600655902629428491571032655223, 68816
09160143588177525423243631470030, 63867
76541907160007798414703161814781, 71620
20458013881628337336163983280542, 47197
42144537003505851823285187032398, 45976
41609999749077798848717592534339, 62411
47750529745531233918652732275969, 45597
08339347806600727600978553735987, 48385
93380179621265661255444289734993, 51542
45695337195431705742318961043357, 50794
65939541891230244600084582315844, 46554
58164978934827481337649392032929, 64874
84952214089692839553527886587258, 67812
10529046744427475598881650336008, 59399
00516387601973906949038182004857, 48243
41507136862010845703589455041316, 67553
05308388569867526844932852905716, 68804
91508745087095898304019922408620, 45791
63459945231235062490722214592169, 45656
06607165645062409211264076806008, 74116
12331617318551937350272805120433, 45906
40180002784967687627955600625719, 48953
38463895626318862033168156835608, 60663
97765415008290084117144667961252, 46438
58052765249903099909497673394129, 48671
77290579820691161761059679801908, 68882
49247237398778332103169099060294, 56011
70856563368125197495083428983152, 61686
03218692878915692179048807173795, 59974
26834122232920829842835565857659, 58284
24884168765475368359923295222124, 59684
71816347236942726195381113150907, 58192
35671431804472150187416181936532, 58026
46790269576109750264588818229755, 56348
01584316746074559483512373301093, 57861
96689259417432325672265499453024, 56206
52180843670739457632248111486311, 57700
71827032110265171424797121964373, 62177
17899503253624188513650894680731, 65513
56928048532932005533263734198525, 58359
57473992574680169466168368822629, 58412
31031479689813018119297139453659, 61252
34247547623329167817480100398501, 69087
58251017317543772842942301405740, 59343
27426178875952343940778948612546, 58512
32779613357345507988154302715181, 56923
20364355082499687111785830707619, 58126
85400624997442708253313565588409, 56285
13435178647414910148653809126247, 62734
40460666806565340003168445360974, 59142
16814995843434128276260862701164, 57480
68254327134465435349353848440638, 71772
67675628317671351096316511669095, 59749
94333836087584393957060452954934, 63416
89332515236519476982535571033872, 59409
58636750527163696375732395247382, 46836
73545851904305578215491183733583, 65458
85642597874920017656335587089999, 68013
55990733081430544404811949177382, 55503
56424099806580925762915277215642, 52144
46271289156936365334814023919166, 50286
10854115171993361098451115975437, 62261
59706461217629835304886975710285, 46326
11957026157393251307460095768361, 47996
28219324499770612902583659776968, 61965
76910687352169417014990953833522, 59080
83687918586015247181730972478498, 47072
44836496951058075168467134843467, 110218
81292890504324963250580375529577, 45538
71488788722372259105007754380897, 54296
64110122372957454553546190814542, 68017
28926373115803057686925566562046, 60166
