2, 63796
3, 46612
1, 46578
3, 44669
2, 72143
7, 53031
3, 46825
8, 53542
5, 55574
5, 43911
6, 48404
3, 62907
4, 58550
4, 58096
9, 47246
2, 46429
1, 52312
0, 45360
7, 44854
8, 48710
8, 47253
0, 67958
5, 69481
7, 67857
3, 72056
7, 68615
8, 66355
6, 66470
3, 47278
7, 64077
2, 65713
2, 66710
3, 62107
1, 47173
8, 46668
9, 65106
1, 63153
0, 61722
3, 57939
5, 73894
9, 62672
3, 58406
9, 57090
4, 55660
8, 48710
9, 46840
9, 45724
2, 46467
1, 45506
7, 56620
0, 58480
8, 49993
8, 44587
9, 53158
0, 49947
2, 53715
4, 52539
1, 53097
3, 52696
6, 60674
2, 52463
7, 58088
3, 67110
8, 66969
0, 49094
8, 65872
7, 71811
5, 64933
8, 67798
6, 71317
7, 60144
8, 65257
1, 60392
9, 61028
3, 54753
5, 45322
1, 49906
9, 46952
1, 56586
7, 59686
3, 46927
9, 57007
7, 54653
3, 51548
6, 47034
0, 44293
2, 52054
3, 59311
0, 75218
6, 46325
0, 45848
7, 91829
4, 59403
6, 71811
3, 56654
6, 67249
4, 58368
0, 63494
5, 63217
5, 55086
2, 47551
