28317398, 101845
85683459, 47164
01796684, 51579
62418009, 57957
30308141, 54582
89769987, 62240
43524236, 62212
86077869, 89647
77531124, 65224
21211123, 56962
87598936, 60592
11934261, 49149
35235721, 46760
94536149, 47433
71948157, 46919
21104804, 48391
96209992, 54883
31689640, 47996
72061984, 59160
68376790, 47115
56977013, 46475
52611613, 47044
99181438, 47703
02048490, 70413
67071474, 65465
51865785, 46384
69705546, 46271
18465433, 47730
91746407, 61667
94178408, 67421
44420719, 58292
54538716, 50475
49848935, 54484
57756127, 44252
48349925, 70380
98361557, 71765
31420698, 51019
39846531, 65087
15841740, 58597
60547862, 58334
61501001, 48569
64942581, 46462
60372583, 41970
19654799, 45686
62888825, 47786
75334245, 59202
46044415, 48436
82727170, 54597
04168238, 43950
56040740, 150112
88580876, 70023
42442869, 56723
51351229, 56108
32550463, 66176
03615028, 59240
84918545, 57269
40802203, 61236
37734319, 74925
54996939, 56837
61216529, 57541
79730051, 59705
47104503, 60861
78470188, 57090
58593526, 58039
93197179, 115754
57914370, 93458
23094703, 90249
45188100, 54231
43182140, 73503
66069091, 56397
23747154, 69130
80772894, 66565
98161622, 47071
13162202, 68263
47665805, 59926
86528546, 57940
41911192, 60275
25633214, 58688
65578426, 53912
63416559, 56113
34640005, 56958
66023731, 49503
90290252, 46943
33660975, 44782
52274917, 70511
19240218, 60745
25164368, 61341
95727127, 62545
43406088, 51894
07098263, 53419
31813617, 54163
01783330, 58094
25273556, 74276
07332750, 65652
82017707, 62639
58395028, 53083
13880080, 59888
55135338, 58525
73496207, 59906
26101582, 58417
23087258, 48175
