6, 71685
6, 52197
3, 67560
9, 54794
9, 45932
3, 60812
8, 56835
6, 48459
1, 45489
9, 47339
0, 46453
0, 54335
7, 62823
3, 55470
2, 57304
6, 68750
2, 60963
9, 54400
0, 64639
5, 57950
9, 49609
9, 64929
7, 48880
5, 73067
8, 58580
1, 46981
0, 45149
7, 46445
5, 56818
5, 46531
2, 43907
9, 54315
3, 47501
4, 47403
8, 65157
6, 61149
5, 60562
6, 45677
2, 47435
6, 61407
3, 53939
9, 62945
8, 48613
7, 48033
9, 46624
3, 60838
5, 47854
8, 58365
0, 67374
4, 48446
9, 61490
0, 58237
3, 67106
2, 60901
9, 52896
4, 50587
8, 52614
8, 63286
8, 67831
3, 51936
7, 50944
1, 48099
4, 46298
1, 53903
1, 51960
0, 50455
6, 56228
2, 66907
6, 49846
6, 65611
4, 47313
1, 49323
2, 47783
7, 58945
9, 63453
3, 62741
5, 45460
8, 47526
8, 52281
5, 55576
0, 55054
5, 49231
9, 54914
4, 66650
7, 44507
0, 45103
2, 45872
5, 47759
2, 46306
6, 47422
2, 49011
8, 44785
3, 48703
1, 45721
7, 46288
9, 67851
1, 55251
0, 64764
6, 63508
0, 60645
2, 66920
