1645123923326462, 90060
5136385521905527, 56228
3618483694960155, 47750
7933782931554309, 63588
3700729237770764, 60838
0178392880809662, 60886
1637777575594414, 70465
7454232109043200, 46420
3027349539073097, 69681
8603019601563454, 77620
8318426731366823, 52114
2878045550230675, 56374
6509184788297947, 46079
9081030132204806, 44137
1951472906065028, 54940
2126878838480982, 56796
3271952558559499, 62178
8369904410206120, 53225
4525681703967170, 54675
4590339480252187, 55805
7382698491212003, 60311
6514698622974006, 73977
8965051392042226, 60480
9479102134757934, 58733
5647690937726085, 49665
5464563052335386, 49025
5530391036389351, 60614
2217327702525236, 47879
4937324442614188, 44845
0533809427668676, 59146
2700717995771432, 47406
9986177024951392, 60631
6477449898423541, 47236
2488076152398806, 58458
4926698431311578, 66470
1039913336643636, 54245
2504749025663140, 62417
7034426605436949, 65857
8652030085676267, 69287
1111524590274949, 58387
6123568483122543, 61827
1796673406944586, 55780
2818564825460436, 58946
7365923309004561, 52924
6327571593850684, 47247
3578486336832677, 65476
2736712192621619, 63882
0160383209635927, 51869
3338362671930426, 46969
2505333145669037, 50878
4418971529219700, 48186
2581219403710829, 45745
6420517744864258, 62426
4631800440313895, 74733
6886002615746992, 63569
3295232391972191, 76061
1946381291942075, 60040
1014828939379126, 48791
3361651146967147, 56571
9677309070863257, 64017
8582892592354928, 66680
5433670795234531, 52332
2438356308875284, 64596
2878351559213275, 54663
8791228843177844, 77236
2435745176064527, 67052
1310781444301588, 55134
7075801344570361, 54178
0738863439454063, 53416
1971618122664496, 71246
0628909147802976, 46659
0741963633652518, 48595
3743399825671978, 54461
7532541929858632, 50404
6223655045531073, 53566
9387858305846772, 71793
3782267337994832, 52146
1234029310558096, 61393
5197303408180077, 52644
7393327321321002, 68111
0395598702032286, 49511
8713623863107964, 47768
6384732366457296, 59434
3251594158631797, 87166
3528592270508700, 59957
0867780715994916, 58118
0799896166237598, 59820
9259320902498479, 88846
2865296431417313, 58469
2725611927391623, 57696
4340651854980417, 56662
3240950402226512, 67434
5765581724981138, 55807
7672589749882369, 55518
1618407917730324, 60753
4639830209514057, 58870
5943265253595389, 60912
7679554081234047, 60102
6631191115656240, 120418
6937970248920435, 66054
6155059458752038, 46304
